table_id,sequence_number,topic_id
B25058,153,28
B25059,153,31
B25059,153,28
B25060,153,31
B25060,153,28
B25061,154,31
B25061,154,28
C25061,154,31
C25061,154,28
B25062,154,31
B25062,154,28
B25063,154,31
B25063,154,28
B25064,154,31
B25064,154,28
B25065,154,31
B25065,154,28
B25066,154,31
B25066,154,28
B25066,154,24
C25066,154,31
C25066,154,28
C25066,154,24
B25067,154,31
B25067,154,28
B25068,154,31
B25068,154,28
B25068,154,24
C25068,154,31
C25068,154,28
C25068,154,24
B25069,154,31
B25069,154,28
B25070,154,31
B25070,154,28
B25070,154,7
B25070,154,10
B25071,154,31
B25071,154,28
B25071,154,7
B25071,154,10
B25072,154,31
B25072,154,28
B25072,154,7
B25072,154,10
C25072,154,31
C25072,154,28
C25072,154,7
C25072,154,10
B25073,154,31
B25073,154,28
B25073,154,7
B25073,154,24
B25073,154,10
C25073,155,31
C25073,155,28
C25073,155,7
C25073,155,24
C25073,155,10
B25074,155,31
B25074,155,28
B25074,155,7
B25074,155,10
C25074,155,31
C25074,155,28
C25074,155,7
C25074,155,10
B25075,155,31
B25075,155,28
C25075,155,31
C25075,155,28
B25076,155,31
B25076,155,28
B25077,155,31
B25077,155,28
B25078,155,31
B25078,155,28
B25079,155,31
B25079,155,28
B25079,155,7
B25079,155,1
C25079,155,31
C25079,155,28
C25079,155,7
C25079,155,1
B25080,155,31
B25080,155,28
B25080,155,24
C25080,155,31
C25080,155,28
C25080,155,24
B25081,155,28
B25081,155,30
B25082,155,31
B25082,155,28
B25082,155,30
B25083,155,31
B25083,155,28
B25085,155,31
B25085,155,28
C25085,155,31
C25085,155,28
B25086,155,31
B25086,155,28
B25087,155,31
B25087,155,28
B25087,155,30
B25088,155,31
B25088,155,28
B25088,155,30
B25089,155,31
B25089,155,28
B25089,155,30
B25090,155,31
B25090,155,28
B25090,155,30
B25091,156,31
B25091,156,28
B25091,156,7
B25091,156,30
B25091,156,10
B25092,156,31
B25092,156,28
B25092,156,7
B25092,156,10
B25093,156,31
B25093,156,28
B25093,156,7
B25093,156,10
C25093,156,31
C25093,156,28
C25093,156,7
C25093,156,10
B25094,156,31
B25094,156,28
B25095,156,31
B25095,156,28
B25095,156,7
B25095,156,10
C25095,156,31
C25095,156,28
C25095,156,7
C25095,156,10
B25096,156,31
B25096,156,28
B25096,156,30
B25097,156,31
B25097,156,28
B25097,156,30
B25098,156,28
B25098,156,7
B25098,156,30
B25098,156,10
B25099,156,28
B25099,156,7
B25099,156,30
B25099,156,10
B25100,156,31
B25100,156,28
B25100,156,7
B25100,156,30
B25100,156,10
B25101,157,31
B25101,157,28
B25101,157,7
B25101,157,30
B25101,157,10
B25102,157,31
B25102,157,28
B25102,157,30
B25103,157,31
B25103,157,28
B25103,157,30
B25104,157,31
B25104,157,28
B25105,157,31
B25105,157,28
B25106,157,31
B25106,157,28
B25106,157,15
B25106,157,7
B25106,157,10
B25107,157,31
B25107,157,28
B25107,157,24
B25108,157,31
B25108,157,28
B25108,157,24
C25108,157,31
C25108,157,28
C25108,157,24
B25109,157,31
B25109,157,28
B25109,157,7
B25109,157,15
B25110,157,31
B25110,157,28
B25110,157,7
B25110,157,15
C25110,157,31
C25110,157,28
C25110,157,7
C25110,157,15
B25111,157,31
B25111,157,28
B25111,157,24
B25112,157,31
B25112,157,28
B25112,157,24
C25112,157,31
C25112,157,28
C25112,157,24
B25113,157,31
B25113,157,28
B25113,157,7
B25113,157,15
B25114,157,31
B25114,157,28
B25114,157,7
B25114,157,15
C25114,157,31
C25114,157,28
C25114,157,7
C25114,157,15
B25115,157,28
B25115,157,7
B25115,157,8
B25115,157,15
C25115,158,28
C25115,158,7
C25115,158,15
B25116,158,28
B25116,158,7
B25116,158,1
B25116,158,15
C25116,158,28
C25116,158,7
C25116,158,1
C25116,158,15
B25117,158,28
B25117,158,24
B25117,158,15
C25117,158,28
C25117,158,24
C25117,158,15
B25118,158,28
B25118,158,15
B25118,158,7
B25118,158,10
B25119,158,28
B25119,158,15
B25119,158,7
B25119,158,10
B25120,158,28
B25120,158,15
B25120,158,7
B25120,158,30
B25120,158,10
B25121,158,31
B25121,158,28
B25121,158,7
B25121,158,10
C25121,159,31
C25121,159,28
C25121,159,7
C25121,159,10
B25122,159,31
B25122,159,28
B25122,159,7
B25122,159,10
C25122,159,31
C25122,159,28
C25122,159,7
C25122,159,10
B25123,159,28
B25123,159,15
C25123,159,28
C25123,159,15
B25124,160,28
B25124,160,7
B25124,160,24
B25124,160,15
B25125,160,1
B25125,160,28
B25125,160,7
B25125,160,24
B25125,160,15
B25126,160,1
B25126,160,28
B25126,160,7
B25126,160,24
B25126,160,15
B25127,161,28
B25127,161,24
B25127,161,15
B25128,161,28
B25128,161,7
B25128,161,1
B25128,161,15
B25129,161,28
B25129,161,7
B25129,161,24
B25129,161,15
B26001,162,32
B27001,163,26
B27001,163,1
B27001,163,2
C27001,164,26
C27001,164,1
C27001,164,2
B27001A,163,26
B27001A,163,3
B27001A,163,1
C27001A,164,26
C27001A,164,3
C27001A,164,1
B27001B,163,26
B27001B,163,3
B27001B,163,1
C27001B,164,26
C27001B,164,3
C27001B,164,1
B27001C,163,26
B27001C,163,3
B27001C,163,1
C27001C,164,26
C27001C,164,3
C27001C,164,1
B27001D,163,26
B27001D,163,3
B27001D,163,1
C27001D,164,26
C27001D,164,3
C27001D,164,1
B27001E,163,26
B27001E,163,3
B27001E,163,1
C27001E,164,26
C27001E,164,3
C27001E,164,1
B27001F,163,26
B27001F,163,3
B27001F,163,1
C27001F,164,26
C27001F,164,3
C27001F,164,1
B27001G,164,26
B27001G,164,3
B27001G,164,1
C27001G,164,26
C27001G,164,3
C27001G,164,1
B27001H,164,26
B27001H,164,3
B27001H,164,1
C27001H,164,26
C27001H,164,3
C27001H,164,1
B27001I,164,26
B27001I,164,3
B27001I,164,1
C27001I,164,26
C27001I,164,3
C27001I,164,1
B27002,165,26
B27002,165,1
B27002,165,2
C27002,165,26
C27002,165,1
C27002,165,2
B27003,165,26
B27003,165,1
B27003,165,2
C27003,165,26
C27003,165,1
C27003,165,2
B27004,165,26
B27004,165,17
B27004,165,1
B27004,165,2
C27004,165,26
C27004,165,17
C27004,165,1
C27004,165,2
B27005,166,26
B27005,166,1
B27005,166,2
C27005,166,26
C27005,166,1
C27005,166,2
B27006,166,26
B27006,166,1
B27006,166,2
C27006,166,26
C27006,166,1
C27006,166,2
B27007,166,26
B27007,166,1
B27007,166,2
C27007,166,26
C27007,166,1
C27007,166,2
B27008,167,26
B27008,167,1
B27008,167,2
C27008,167,26
C27008,167,1
C27008,167,2
B27009,167,26
B27009,167,1
B27009,167,2
C27009,167,26
C27009,167,1
C27009,167,2
B27010,167,26
B27010,167,1
C27010,167,26
C27010,167,1
B27011,168,26
B27011,168,17
B27011,168,1
B27012,168,26
B27012,168,17
B27012,168,1
B27012,168,2
C27012,168,26
C27012,168,17
C27012,168,1
B27013,168,26
B27013,168,17
B27013,168,1
B27013,168,2
C27013,168,26
C27013,168,17
C27013,168,1
B27014,169,26
B27014,169,17
B27014,169,1
B27014,169,2
C27014,169,26
C27014,169,17
C27014,169,1
B27015,169,26
B27015,169,7
B27015,169,10
B27016,170,26
B27016,170,9
B27016,170,1
B27016,170,10
C27016,170,26
C27016,170,9
C27016,170,1
C27016,170,10
B27017,171,26
B27017,171,9
B27017,171,1
B27017,171,10
C27017,171,26
C27017,171,9
C27017,171,1
C27017,171,10
B27018,171,26
B27018,171,9
B27018,171,1
B27018,171,10
C27018,172,26
C27018,172,9
C27018,172,1
C27018,172,10
B27019,172,26
B27019,172,13
B27019,172,1
B27020,172,26
B27020,172,6
B27021,172,26
B27021,172,7
B98001,173,0
B98002,173,0
B98002,173,32
B98011,173,0
B98012,173,0
B98012,173,1
B98012,173,2
B98013,173,0
B98013,173,1
B98013,173,3
B98013,173,2
B98014,173,0
B98014,173,32
B98021,173,0
B98022,173,0
B98022,173,32
B98031,173,0
B98032,173,0
B99011,174,0
B99012,174,0
B99021,174,0
B99021,174,3
B99031,174,0
B99031,174,3
B99051,174,0
B99051,174,6
B99052,174,0
B99052PR,174,0
B99053,174,0
B99053,174,5
B99053,174,6
B99061,174,0
B99061,174,5
B99071,174,0
B99072,174,0
B99080,174,0
B99080,174,16
B99080,174,17
B99081,174,0
B99081,174,16
B99081,174,17
B99082,174,0
B99082,174,29
B99083,174,0
B99083,174,16
B99083,174,17
B99084,174,0
B99084,174,16
B99084,174,17
B99085,174,0
B99085,174,16
B99085,174,17
B99086,175,0
B99086,175,16
B99086,175,17
B99087,175,0
B99087,175,16
B99087,175,17
B99088,175,0
B99088,175,16
B99088,175,17
B99089,175,0
B99089,175,16
B99089,175,17
B99092,176,0
B99102,176,0
B99102,176,22
B99102,176,8
B99103,176,0
B99103,176,22
B99103,176,8
B99104,176,0
B99104,176,22
B99104,176,8
B99121,176,0
B99121,176,12
B99122,176,0
B99123,176,0
B99124,176,0
B99125,176,0
B99126,176,0
B99131,176,0
B99131,176,12
B99132,176,0
B99141,176,0
B99141,176,13
B99142,176,0
B99142,176,13
B99151,176,0
B99151,176,13
B99152,176,0
B99161,176,0
B99161,176,11
B99162,176,0
B99162,176,11
B99163,176,0
B99171,176,0
B99171,176,9
B99172,176,0
B99172,176,9
B99172,176,7
B99181,176,0
B99181,176,23
B99182,176,0
B99182,176,23
B99183,176,0
B99183,176,23
B99184,176,0
B99184,176,23
B99185,176,0
B99185,176,23
B99186,176,0
B99186,176,23
B99187,176,0
B99187,176,1
B99187,176,23
B99191,176,0
B99191,176,10
B99192,176,0
B99192,176,7
B99192,176,10
B99193,176,0
B99193,176,7
B99193,176,10
B99194,176,0
B99194,176,7
B99194,176,10
B99201,176,0
B99201,176,10
B99211,176,0
B99211,176,27
B99212,176,0
B99212,176,27
B99221,176,0
B99221,176,19
B99231,176,0
B99231,176,17
B99232,176,0
B99232,176,17
B99233,176,0
B99233,176,17
B99234,176,0
B99234,176,17
B99241,176,0
B99241,176,17
B99242,176,0
B99242,176,17
B99243,176,0
B99243,176,17
B99244,176,0
B99244,176,17
B99245,176,0
B99245,176,17
B99246,176,0
B99246,176,17
B99252,176,0
B99252,176,15
B99253,177,0
B99253,177,29
B99254,177,0
B99254,177,24
B99255,177,0
B99255,177,24
B99256,177,0
B99256,177,24
B99257,177,0
B99257,177,7
B99257,177,15
B99258,177,0
B99258,177,24
B99259,177,0
B99259,177,24
B992510,176,0
B992510,176,24
B992511,176,0
B992511,176,24
B992512,176,0
B992512,176,16
B992513,176,0
B992514,176,0
B992515,176,0
B992515,176,31
B992516,176,0
B992516,176,31
B992518,176,0
B992518,176,31
B992519,176,0
B992519,176,31
B992520,176,0
B992520,176,31
B992521,176,0
B992521,176,30
B992522,177,0
B992522,177,31
B992522,177,30
B992523,177,0
B992523,177,31
B992701,177,0
B992701,177,26
B992702,177,0
B992702,177,26
B992703,177,0
B992703,177,26
B992704,177,0
B992704,177,26
B992704,177,17
B992705,177,0
B992705,177,26
B992706,177,0
B992706,177,26
B992707,177,0
B992707,177,26
B992708,177,0
B992708,177,26
B992709,177,0
B992709,177,26
